date,code,name,env,current_verdict,baseline_verdict,current_score,baseline_score,ret3,ret5,ret3_bucket,trend_structure,price_position,volume_behavior,previous_abnormal_move,macd_phase,signal,signal_type,daily_macd_phase_type,daily_macd_wave_index,daily_macd_wave_stage,daily_macd_rising_or_falling,daily_macd_bottom_divergence,daily_macd_top_divergence,weekly_macd_phase_type,weekly_macd_wave_index,weekly_macd_wave_stage,weekly_macd_bottom_divergence,weekly_macd_top_divergence,weekly_daily_combo_type,price_vs_90d_high,price_vs_90d_low,price_vs_90d_mid,midline_state,midline_breakout_volume_ratio,breakout_above_90d_mid_with_volume,pullback_confirm_vs_90d_mid,close_vs_ma25,close_vs_ma60,ma25_vs_ma60,ma25_slope_5d,ma60_slope_5d,support_stack_type,range_compression_20d,range_compression_40d,days_since_last_high,days_since_last_low,volume_ratio_5d,volume_ratio_10d,turnover_rate,turnover_rate_ratio_5d,daily_pct_chg,daily_macd_hist,daily_macd_hist_prev,daily_macd_hist_state,price_up_1d,turnover_up_1d,price_turnover_state,k_value,d_value,j_value,j_vs_k,j_vs_d,j_overheat,j_repair_from_low,bbi_bfq,close_vs_bbi,bbi_bias_state,bias1_bfq,bias2_bfq,bias3_bfq,bias_bucket,obv_bfq,obv_ratio_5d,obv_state
2026-05-20,002913.SZ,,strong,WATCH,WATCH,4.11,4.11,6.07,1.37,B,4.0,5.0,3.0,5.0,2.86,B3,trend_start,falling,4,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:4,-10.22,40.26,9.48,above_hold,0.74,False,False,1.83,7.82,5.88,1.77,2.22,bull_stack,0.15,0.12,7,68,0.74,0.69,1.77,0.74,1.03,-0.38,-0.39,green_or_zero,True,False,price_up_turnover_not,40.26,48.38,24.01,-16.24,-24.37,False,False,53.63,0.42,above,0.39,-1.86,1.75,neutral,440.87,1.01,flat
2026-05-20,003022.SZ,,strong,WATCH,WATCH,3.99,3.99,-0.99,-4.88,D,4.0,5.0,3.0,5.0,2.86,B2,trend_start,falling,2,修复,falling,False,False,rising,3,强势,False,False,rising:3|falling:2,-8.22,36.6,9.79,above_hold,1.24,False,False,4.73,15.08,9.88,3.58,1.86,bull_stack,0.4,0.2,4,37,1.24,1.43,4.33,1.24,5.17,-0.17,-0.18,green_or_zero,True,True,price_turnover_rise,37.93,46.58,20.63,-17.3,-25.95,False,False,24.84,1.56,above,0.16,0.73,4.37,neutral,365.75,1.02,flat
2026-05-20,003026.SZ,,strong,WATCH,WATCH,3.88,3.88,-6.4,-13.31,E,4.0,5.0,4.0,3.0,2.14,B3,trend_start,falling,8,背离,falling,False,False,rising,1,强势,False,False,rising:1|falling:8,-6.33,65.38,19.6,above_hold,1.1,False,False,14.83,31.54,14.55,6.43,3.35,bull_stack,0.08,0.06,10,88,1.1,0.86,13.84,1.1,1.08,-0.07,-0.07,green_or_zero,True,False,price_up_turnover_not,57.95,56.56,60.73,2.78,4.17,False,False,48.53,4.35,above_extended,2.96,2.1,13.99,neutral,542.68,1.04,flat
2026-05-20,300037.SZ,,strong,WATCH,WATCH,4.06,4.06,0.71,10.0,C,4.0,5.0,4.0,5.0,2.94,B2,trend_start,falling,4,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:4,-6.77,42.53,12.73,above_hold,1.5,False,False,4.07,12.39,7.99,1.88,1.84,bull_stack,0.32,0.17,10,63,1.5,1.36,7.23,1.5,4.99,-0.48,-0.78,green_or_zero,True,True,price_turnover_rise,44.17,32.03,68.45,24.28,36.42,False,False,65.31,4.01,above_extended,5.63,2.77,3.95,positive,2296.25,1.02,flat
2026-05-20,300057.SZ,,strong,WATCH,WATCH,4.11,4.11,-2.11,-6.89,D,4.0,5.0,3.0,5.0,2.86,B3,trend_start,falling,2,修复,falling,False,False,rising,5,背离,False,True,rising:5|falling:2,-12.28,72.08,16.2,above_hold,1.22,False,False,6.51,25.4,17.74,4.7,3.32,bull_stack,0.14,0.07,9,37,1.22,1.18,13.65,1.2,-0.88,-0.13,-0.14,green_or_zero,False,False,mixed,35.61,36.24,34.34,-1.27,-1.9,False,False,8.83,1.89,above,3.43,-1.59,5.86,positive,5802.47,1.0,flat
2026-05-20,300073.SZ,,strong,WATCH,WATCH,3.43,3.43,-4.22,-4.27,D,3.0,3.0,3.0,5.0,2.94,B2,rebound,falling,2,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-8.88,22.26,4.42,pullback_confirm,1.27,False,True,-0.04,6.17,6.21,1.68,0.46,close_above_ma60,0.41,0.19,72,37,1.27,1.22,4.76,1.27,4.23,-0.66,-0.79,green_or_zero,True,True,price_turnover_rise,24.4,25.92,21.37,-3.03,-4.54,False,False,59.98,0.27,above,1.74,-1.63,-0.23,neutral,4536.09,1.0,flat
2026-05-20,300174.SZ,,strong,WATCH,WATCH,4.18,4.18,10.48,16.14,A,4.0,5.0,5.0,5.0,3.39,B2,trend_start,rising,0,强势,rising,False,False,rising,3,背离,False,True,rising:3|rising:0,-4.15,31.78,10.98,reclaim_volume,2.89,True,False,13.88,18.61,4.16,1.98,0.93,bull_stack,0.81,0.55,0,88,2.89,3.47,17.75,2.89,14.41,0.09,-0.06,red_expanding,True,True,price_turnover_rise,51.18,47.62,58.29,7.12,10.67,False,False,18.27,11.19,above_extended,11.18,11.86,13.7,high_positive,1269.6,1.04,flat
2026-05-20,300205.SZ,,strong,WATCH,WATCH,4.25,4.25,-3.81,-5.14,D,4.0,5.0,3.0,5.0,3.14,B3,trend_start,falling,2,修复,falling,True,False,rising,0,背离,False,False,rising:0|falling:2,-11.84,48.52,10.64,above_hold,0.93,False,False,1.04,8.43,7.31,2.05,1.94,bull_stack,0.18,0.09,32,68,0.93,0.83,0.84,0.93,0.33,-0.03,-0.05,green_or_zero,True,False,price_up_turnover_not,52.88,35.1,88.45,35.57,53.36,False,False,5.93,1.71,above,3.28,1.73,0.93,positive,4070.31,1.0,flat
2026-05-20,300382.SZ,,strong,WATCH,WATCH,4.24,4.24,-3.94,2.57,D,4.0,4.0,4.0,5.0,3.69,B3,rebound,falling,2,金叉临近,falling,False,False,idle,0,等待启动,False,False,idle:0|falling:2,-3.96,60.5,20.17,above_hold,1.05,False,False,12.4,25.59,11.74,6.32,1.44,bull_stack,0.15,0.09,7,34,1.05,1.04,5.19,1.05,-3.01,-0.01,-0.01,green_or_zero,False,False,mixed,59.05,54.99,67.16,8.11,12.17,False,False,16.13,3.76,above_extended,3.57,3.13,11.49,positive,2031.48,1.0,flat
2026-05-20,300390.SZ,,strong,WATCH,WATCH,3.44,3.44,-2.13,0.5,D,3.0,4.0,1.0,5.0,2.39,B2,rebound,falling,2,强势转分歧,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-22.35,115.55,14.17,above_hold,1.23,False,False,-1.58,32.08,34.2,7.38,5.87,close_above_ma60,0.19,0.06,10,48,1.23,1.14,12.02,1.23,4.1,-2.97,-2.97,green_or_zero,True,True,price_turnover_rise,16.97,26.45,-2.0,-18.96,-28.45,False,False,95.71,-3.41,below_deep,-1.58,-8.36,-2.17,neutral,3633.6,1.0,flat
2026-05-20,300432.SZ,,strong,WATCH,WATCH,3.55,3.55,-3.48,-3.68,D,3.0,4.0,3.0,5.0,2.82,B2,rebound,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-13.31,56.8,11.65,above_hold,0.99,False,False,-4.47,10.29,15.45,0.86,2.39,close_above_ma60,0.34,0.17,11,89,0.99,0.91,3.54,0.99,4.25,-0.52,-0.59,green_or_zero,True,True,price_turnover_rise,23.68,28.8,13.44,-10.24,-15.36,False,False,25.36,-1.38,below_near,1.32,-4.21,-4.61,neutral,6447.29,1.0,flat
2026-05-20,300438.SZ,,strong,WATCH,WATCH,4.49,4.49,-14.73,-11.99,F,4.0,5.0,5.0,5.0,4.25,B2,trend_start,falling,4,金叉临近,falling,True,False,rising,3,强势,False,False,rising:3|falling:4,-0.68,115.08,35.89,above_hold,1.28,False,False,19.65,46.35,22.31,9.6,5.38,bull_stack,0.22,0.11,0,68,1.28,1.24,12.88,1.28,6.29,-0.0,-0.23,green_or_zero,True,True,price_turnover_rise,67.07,64.25,72.72,5.65,8.47,False,False,85.22,8.12,above_extended,7.19,6.14,18.53,positive,3276.39,1.02,flat
2026-05-20,300547.SZ,,strong,WATCH,WATCH,4.27,4.27,-4.53,-14.08,D,5.0,4.0,4.0,5.0,3.5,B3,trend_start,rising,0,背离,rising,False,False,rising,0,背离,False,False,rising:0|rising:0,-2.03,57.48,20.79,above_hold,1.11,False,False,10.65,20.41,8.82,1.93,1.67,bull_stack,0.16,0.08,25,38,1.11,1.19,10.97,1.11,-0.25,0.23,0.16,red_expanding,False,False,mixed,74.13,67.52,87.35,13.22,19.84,False,False,41.53,5.68,above_extended,4.59,6.05,10.55,positive,1712.44,1.0,flat
2026-05-20,300568.SZ,,strong,WATCH,WATCH,4.42,4.42,-5.04,-6.63,E,4.0,5.0,5.0,5.0,4.06,B2,trend_start,falling,2,金叉临近,falling,False,False,rising,5,背离,False,True,rising:5|falling:2,-3.69,38.86,13.73,above_hold,1.69,False,False,10.36,18.72,7.57,2.54,1.56,bull_stack,0.54,0.37,0,48,1.69,1.57,14.67,1.69,8.82,-0.01,-0.09,green_or_zero,True,True,price_turnover_rise,50.96,50.97,50.95,-0.01,-0.02,False,False,17.06,7.05,above_extended,6.92,6.02,10.17,positive,4926.73,1.04,flat
2026-05-20,300570.SZ,,strong,WATCH,WATCH,3.63,3.63,1.3,0.53,C,4.0,4.0,2.0,5.0,2.39,B2,trend_start,falling,2,背离,falling,False,False,rising,5,强势,False,False,rising:5|falling:2,-16.09,60.81,10.27,above_hold,0.95,False,False,7.6,18.74,10.35,5.84,2.09,bull_stack,0.16,0.1,6,71,0.95,0.85,14.72,0.95,3.8,-0.5,-0.06,green_or_zero,True,True,price_turnover_rise,41.24,52.89,17.93,-23.3,-34.95,False,False,159.69,0.88,above,-2.45,-0.27,7.21,neutral,2809.23,1.0,flat
2026-05-20,300629.SZ,,strong,WATCH,WATCH,3.55,3.55,0.33,-9.04,C,4.0,3.0,4.0,3.0,3.46,B3,rebound,rising,0,背离,rising,False,False,falling,2,背离,False,False,falling:2|rising:0,-21.79,25.83,-3.53,below_midline,1.11,False,False,5.0,7.91,2.78,3.08,0.22,bull_stack,0.2,0.1,82,28,1.11,1.19,7.19,1.11,-1.28,0.05,0.03,red_expanding,False,False,mixed,60.15,59.5,61.45,1.3,1.96,False,False,26.25,2.43,above,2.35,2.61,4.58,neutral,1479.02,1.0,flat
2026-05-20,300684.SZ,,strong,WATCH,WATCH,4.08,4.08,4.47,-1.13,C,4.0,5.0,4.0,5.0,3.14,B2,trend_start,falling,2,修复,falling,True,False,rising,2,背离,False,False,rising:2|falling:2,-2.72,40.12,14.84,above_hold,1.44,False,False,6.84,14.81,7.46,3.73,1.1,bull_stack,0.5,0.26,7,37,1.44,1.36,9.9,1.44,5.62,-0.09,-0.25,green_or_zero,True,True,price_turnover_rise,62.15,62.24,61.97,-0.18,-0.27,False,False,61.01,4.4,above_extended,3.46,4.59,6.38,positive,2730.84,1.01,flat
2026-05-20,300692.SZ,,strong,WATCH,WATCH,3.62,3.62,-3.99,-8.64,D,4.0,3.0,3.0,5.0,2.92,B2,trend_start,falling,2,修复,falling,False,False,falling,2,背离,False,False,falling:2|falling:2,-9.79,21.53,3.56,reclaim_volume,1.78,True,True,1.99,6.44,4.36,0.78,-0.17,bull_stack,0.4,0.28,16,48,1.78,1.83,5.66,1.78,4.51,-0.04,-0.08,green_or_zero,True,True,price_turnover_rise,41.03,27.78,67.54,26.51,39.76,False,False,8.74,3.38,above_extended,4.94,3.58,1.8,positive,1374.93,1.02,flat
2026-05-20,300727.SZ,,strong,WATCH,WATCH,4.02,4.02,-0.86,1.96,D,4.0,4.0,5.0,5.0,3.08,B2,trend_start,rising,0,背离,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:0,-7.73,24.3,5.92,pullback_confirm,1.09,False,True,5.22,7.07,1.76,1.9,0.08,bull_stack,0.68,0.31,55,38,1.09,1.4,4.44,1.09,5.08,0.06,-0.03,red_expanding,True,True,price_turnover_rise,60.51,58.43,64.65,4.15,6.22,False,False,34.8,3.94,above_extended,3.42,4.03,5.05,positive,922.89,1.01,flat
2026-05-20,300737.SZ,,strong,WATCH,WATCH,4.15,4.15,-7.97,-9.59,E,4.0,5.0,5.0,5.0,3.08,B2,trend_start,rising,1,背离,rising,False,True,rising,4,背离,False,False,rising:4|rising:1,-4.97,51.51,16.8,above_hold,1.41,False,False,14.8,18.7,3.4,4.87,0.14,bull_stack,0.35,0.26,56,88,1.41,1.49,5.54,1.41,9.1,0.04,0.03,red_expanding,True,True,price_turnover_rise,66.51,68.3,62.93,-3.58,-5.38,False,False,7.5,7.0,above_extended,4.04,6.7,14.35,positive,1580.53,1.0,flat
2026-05-20,300769.SZ,,strong,WATCH,WATCH,3.82,3.82,-5.43,-7.45,E,4.0,4.0,3.0,5.0,2.42,B2,trend_start,falling,2,背离,falling,False,False,rising,3,强势,False,False,rising:3|falling:2,-16.42,89.38,15.97,above_hold,1.39,False,False,17.92,43.61,21.79,10.97,5.55,bull_stack,0.1,0.07,8,63,1.39,1.09,15.91,1.39,4.28,-0.48,-0.24,green_or_zero,True,True,price_turnover_rise,26.83,42.06,-3.62,-30.45,-45.68,False,False,72.3,2.08,above,-0.46,-3.12,16.62,neutral,416.41,1.01,flat
2026-05-20,300835.SZ,,strong,WATCH,WATCH,4.08,4.08,44.53,45.46,A,4.0,5.0,4.0,5.0,3.14,B2,trend_start,rising,3,分歧,rising,False,True,rising,3,强势,False,False,rising:3|rising:3,-11.23,86.36,20.26,above_hold,0.99,False,False,13.42,27.19,12.14,6.04,3.63,bull_stack,0.13,0.07,4,82,0.99,1.05,6.85,0.99,3.96,0.09,0.18,red_contracting,True,True,price_turnover_rise,47.28,60.7,20.43,-26.85,-40.27,False,False,112.81,4.39,above_extended,1.0,2.67,12.88,neutral,675.42,1.01,flat
2026-05-20,300853.SZ,,strong,WATCH,WATCH,4.13,4.13,-0.59,3.76,D,4.0,5.0,5.0,5.0,2.91,B2,trend_start,falling,2,修复,falling,False,False,rising,1,强势,False,False,rising:1|falling:2,-3.31,103.71,31.14,above_hold,1.63,False,False,21.3,46.46,20.75,11.22,4.24,bull_stack,0.29,0.14,0,29,1.63,1.93,16.96,1.63,11.62,-0.1,-0.18,green_or_zero,True,True,price_turnover_rise,57.64,64.09,44.73,-12.91,-19.36,False,False,33.1,7.69,above_extended,5.37,6.07,19.76,positive,391.17,1.03,flat
2026-05-20,301125.SZ,,strong,WATCH,WATCH,3.99,3.99,-4.33,-11.09,D,4.0,5.0,3.0,5.0,2.94,B2,trend_start,falling,2,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-6.3,44.29,13.62,above_hold,1.17,False,False,4.3,10.64,6.08,4.16,1.21,bull_stack,0.35,0.14,7,89,1.17,0.98,3.82,1.17,3.93,-0.09,-0.13,green_or_zero,True,True,price_turnover_rise,40.85,43.33,35.88,-4.96,-7.44,False,False,24.55,2.46,above,2.95,1.63,4.03,neutral,96.73,1.02,flat
2026-05-20,301129.SZ,,strong,WATCH,WATCH,3.66,3.66,1.64,-4.21,C,5.0,3.0,4.0,3.0,3.5,B3,rebound,rising,0,背离,rising,False,False,rising,2,背离,False,False,rising:2|rising:0,-12.97,23.26,2.02,pullback_confirm,0.7,False,True,4.86,7.06,2.1,2.8,0.63,bull_stack,0.19,0.11,50,38,0.7,1.05,6.6,0.7,-1.2,0.1,0.11,red_contracting,False,False,mixed,55.45,57.57,51.22,-4.23,-6.34,False,False,28.15,2.01,above,1.08,2.59,4.6,neutral,156.39,0.98,flat
2026-05-20,301165.SZ,,strong,WATCH,WATCH,4.11,4.11,-26.96,-32.5,F,4.0,5.0,3.0,5.0,2.82,B3,trend_start,falling,2,修复,falling,False,False,rising,5,背离,False,True,rising:5|falling:2,-10.65,37.85,8.42,above_hold,0.65,False,False,1.7,8.9,7.08,1.89,2.03,bull_stack,0.18,0.1,4,63,0.65,0.66,0.98,0.65,-0.9,-0.5,-0.5,green_or_zero,False,False,mixed,40.48,47.06,27.33,-13.15,-19.73,False,False,98.21,0.38,above,0.19,-0.45,1.49,neutral,858.55,0.99,flat
2026-05-20,301238.SZ,,strong,FAIL,FAIL,3.21,3.21,2.92,5.07,C,4.0,1.0,4.0,5.0,2.9,B2,rebound,falling,0,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:0,-4.7,19.62,6.08,pullback_confirm,1.62,False,True,1.71,6.01,4.23,1.6,0.26,bull_stack,0.68,0.35,72,37,1.62,1.48,2.48,1.62,5.8,-0.14,-0.2,green_or_zero,True,True,price_turnover_rise,35.56,36.11,34.45,-1.11,-1.66,False,False,21.49,1.87,above,2.75,0.33,1.48,neutral,795.89,1.0,flat
2026-05-20,301246.SZ,,strong,WATCH,WATCH,3.89,3.89,-11.02,-8.75,F,4.0,5.0,5.0,3.0,2.86,B2,trend_start,rising,3,背离,rising,False,True,rising,9,强势,False,False,rising:9|rising:3,-3.32,77.32,25.14,above_hold,1.0,False,False,22.24,41.61,15.85,7.61,3.98,bull_stack,0.24,0.15,3,38,1.0,0.9,13.49,1.0,8.52,0.24,0.2,red_expanding,True,True,price_turnover_rise,65.43,68.92,58.46,-6.97,-10.45,False,False,31.62,8.79,above_extended,5.28,7.47,21.56,positive,486.61,1.01,flat
2026-05-20,301252.SZ,,strong,PASS,PASS,4.25,4.25,-6.44,-17.34,E,4.0,5.0,4.0,5.0,3.14,B3,trend_start,rising,3,分歧,rising,False,False,rising,3,背离,False,True,rising:3|rising:3,-5.82,42.83,13.51,above_hold,0.83,False,False,7.56,10.94,3.15,2.45,1.53,bull_stack,0.14,0.11,8,67,0.83,0.74,8.48,0.83,-0.35,0.09,0.08,red_expanding,False,False,mixed,56.95,59.95,50.93,-6.02,-9.02,False,False,41.52,3.21,above_extended,2.59,2.01,7.3,neutral,395.36,1.01,flat
2026-05-20,301260.SZ,,strong,WATCH,WATCH,3.59,3.59,-3.04,-7.55,D,3.0,5.0,5.0,3.0,2.89,B2,rebound,rising,1,背离,rising,False,True,idle,0,等待启动,False,False,idle:0|rising:1,-1.17,24.84,10.32,above_hold,2.24,False,False,8.25,10.72,2.28,2.71,0.25,bull_stack,0.29,0.22,0,38,2.24,2.05,6.18,2.24,4.05,0.05,0.03,red_expanding,True,True,price_turnover_rise,53.7,55.77,49.57,-4.13,-6.2,False,False,17.08,3.89,above_extended,3.11,2.9,8.01,positive,144.98,1.07,rising
2026-05-20,301312.SZ,,strong,WATCH,WATCH,4.1,4.1,19.98,9.04,A,4.0,5.0,4.0,5.0,3.3,B2,trend_start,falling,4,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:4,-7.66,151.35,35.06,above_hold,1.05,False,False,3.5,21.02,16.93,0.48,3.49,bull_stack,0.41,0.13,4,89,1.05,0.81,8.74,1.05,5.57,-1.03,-1.34,green_or_zero,True,True,price_turnover_rise,41.54,45.94,32.75,-8.79,-13.19,False,False,120.68,2.91,above,2.2,2.21,3.6,neutral,392.09,1.01,flat
2026-05-20,301326.SZ,,strong,WATCH,WATCH,3.99,3.99,2.96,-8.72,C,4.0,5.0,3.0,5.0,2.86,B2,trend_start,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-9.28,77.75,20.13,above_hold,0.97,False,False,5.42,18.83,12.73,4.54,2.71,bull_stack,0.35,0.15,4,80,0.97,1.15,4.08,0.97,5.83,-1.82,-1.86,green_or_zero,True,True,price_turnover_rise,38.55,49.6,16.47,-22.08,-33.13,False,False,179.03,1.28,above,-0.09,-1.54,4.92,neutral,130.15,0.99,flat
2026-05-20,301358.SZ,,strong,WATCH,WATCH,3.86,3.86,-7.37,-7.38,E,4.0,4.0,3.0,5.0,2.86,B2,trend_start,falling,4,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:4,-13.83,59.58,11.91,above_hold,1.08,False,False,2.66,17.43,14.38,5.05,3.24,bull_stack,0.21,0.12,10,80,1.08,0.92,4.3,1.08,4.35,-1.46,-1.5,green_or_zero,True,True,price_turnover_rise,24.6,31.63,10.55,-14.05,-21.08,False,False,95.18,-0.41,below_near,0.34,-3.7,1.95,neutral,819.99,1.01,flat
2026-05-20,301373.SZ,,strong,WATCH,WATCH,3.63,3.63,-3.7,-13.66,D,4.0,5.0,3.0,3.0,2.82,B2,trend_start,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-12.84,328.45,44.85,above_hold,1.19,False,False,17.67,60.19,36.13,9.39,10.07,bull_stack,0.23,0.09,4,88,1.19,1.23,18.35,1.19,10.6,-1.7,-2.0,green_or_zero,True,True,price_turnover_rise,41.16,50.82,21.85,-19.32,-28.97,False,False,129.1,6.4,above_extended,3.29,3.15,16.74,positive,177.59,1.03,flat
2026-05-20,301396.SZ,,strong,WATCH,WATCH,3.99,3.99,-10.85,-20.18,F,4.0,5.0,3.0,5.0,2.86,B2,trend_start,falling,6,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:6,-13.58,407.95,47.71,above_hold,1.21,False,False,4.8,53.14,46.13,9.44,9.77,bull_stack,0.28,0.08,9,89,1.21,0.99,10.36,1.21,6.18,-8.39,-8.95,green_or_zero,True,True,price_turnover_rise,30.96,35.51,21.85,-9.11,-13.67,False,False,320.24,0.55,above,0.48,-1.31,3.23,neutral,711.75,1.0,flat
2026-05-20,301446.SZ,,strong,WATCH,WATCH,4.04,4.04,-8.73,0.85,E,4.0,5.0,5.0,3.0,3.1,B3,trend_start,rising,1,背离,rising,False,True,falling,4,修复,False,False,falling:4|rising:1,-12.69,45.32,9.08,above_hold,1.19,False,False,11.59,12.61,0.92,3.19,-0.13,bull_stack,0.22,0.17,70,88,1.19,1.27,7.6,1.19,2.8,0.29,0.2,red_expanding,True,False,price_up_turnover_not,67.68,66.95,69.13,1.45,2.17,False,False,43.35,5.7,above_extended,4.7,5.42,11.05,positive,119.47,1.03,flat
2026-05-20,301563.SZ,,strong,WATCH,WATCH,3.82,3.82,12.53,18.38,A,4.0,4.0,5.0,3.0,3.39,B2,trend_start,rising,0,背离,rising,False,False,rising,3,背离,False,True,rising:3|rising:0,-10.4,33.79,7.32,pullback_confirm,1.49,False,True,5.79,12.03,5.89,2.83,0.51,bull_stack,0.51,0.21,85,29,1.49,1.43,22.9,1.49,4.28,0.06,-0.3,red_expanding,True,True,price_turnover_rise,53.87,51.91,57.79,3.92,5.89,False,False,171.14,3.66,above_extended,3.52,3.55,5.55,positive,31.66,1.11,rising
2026-05-20,301626.SZ,,strong,WATCH,WATCH,4.1,4.1,6.45,14.38,B,4.0,5.0,4.0,5.0,3.3,B2,trend_start,falling,4,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:4,-4.52,72.5,22.92,above_hold,1.09,False,False,5.43,14.88,8.96,1.51,3.59,bull_stack,0.32,0.18,7,67,1.09,1.04,4.38,1.09,6.39,-1.44,-2.24,green_or_zero,True,True,price_turnover_rise,47.27,49.76,42.3,-4.97,-7.45,False,False,280.66,3.75,above_extended,3.31,1.94,5.42,positive,111.41,1.01,flat
2026-05-20,600114.SH,,strong,WATCH,WATCH,3.58,3.58,17.69,16.51,A,4.0,4.0,3.0,3.0,3.14,B3,rebound,falling,0,修复,falling,True,False,rising,2,背离,False,False,rising:2|falling:0,-10.83,29.35,5.57,above_hold,0.8,False,False,0.24,5.16,4.9,2.52,0.33,bull_stack,0.22,0.09,73,37,0.8,0.86,3.08,0.8,-1.72,-0.24,-0.21,green_or_zero,False,False,mixed,34.17,41.2,20.1,-14.07,-21.1,False,False,33.53,-1.02,below_near,-0.93,-2.55,-0.07,neutral,6397.08,1.0,flat
2026-05-20,600487.SH,,strong,WATCH,WATCH,4.14,4.14,-3.13,-9.36,D,4.0,4.0,5.0,5.0,3.02,B3,trend_start,falling,8,修复,falling,True,False,rising,5,背离,False,True,rising:5|falling:8,-5.16,218.67,46.18,above_hold,1.07,False,False,12.58,34.35,19.33,4.73,5.42,bull_stack,0.14,0.06,7,81,1.07,1.0,7.0,1.07,0.41,-0.43,-0.47,green_or_zero,True,False,price_up_turnover_not,61.07,61.58,60.06,-1.01,-1.52,False,False,73.11,3.65,above_extended,2.8,2.97,11.63,neutral,15548.75,1.02,flat
2026-05-20,600520.SH,,strong,WATCH,WATCH,3.95,3.95,3.94,4.94,C,4.0,5.0,5.0,3.0,3.46,B2,trend_start,rising,2,背离,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:2,-2.51,42.48,15.76,above_hold,1.45,False,False,10.76,18.29,6.79,5.32,0.87,bull_stack,0.35,0.18,0,28,1.45,1.67,13.87,1.45,4.44,0.02,-0.06,red_expanding,True,True,price_turnover_rise,56.98,53.11,64.72,7.74,11.61,False,False,30.59,5.26,above_extended,4.63,5.33,10.01,positive,4281.7,1.01,flat
2026-05-20,600538.SH,,strong,WATCH,WATCH,3.82,3.82,-1.01,-4.64,D,4.0,3.0,4.0,5.0,3.0,B2,trend_start,falling,0,修复,falling,True,False,rising,4,背离,False,False,rising:4|falling:0,-10.39,18.76,2.15,reclaim_volume,1.31,True,False,1.59,4.95,3.3,0.55,-0.23,bull_stack,0.46,0.27,63,41,1.31,1.19,5.16,1.31,5.83,-0.03,-0.05,green_or_zero,True,True,price_turnover_rise,32.84,38.57,21.39,-11.45,-17.18,False,False,6.8,1.54,above,1.37,0.79,1.4,neutral,5054.58,1.0,flat
2026-05-20,603012.SH,,strong,WATCH,WATCH,3.82,3.82,8.63,2.21,B,4.0,5.0,4.0,3.0,2.82,B2,trend_start,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-5.47,60.47,18.97,above_hold,1.37,False,False,5.58,12.55,6.6,2.17,1.05,bull_stack,0.43,0.17,7,89,1.37,1.04,5.24,1.37,6.98,-0.03,-0.05,green_or_zero,True,True,price_turnover_rise,47.07,50.8,39.6,-7.47,-11.21,False,False,9.2,3.22,above_extended,2.15,2.57,5.32,neutral,2079.92,1.0,flat
2026-05-20,603026.SH,,strong,WATCH,WATCH,3.55,3.55,-7.22,-9.97,E,3.0,4.0,3.0,5.0,2.9,B2,rebound,falling,2,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-17.34,68.08,10.82,above_hold,1.13,False,False,-2.18,17.17,19.78,3.68,3.34,close_above_ma60,0.22,0.08,11,48,1.13,0.93,7.7,1.13,3.94,-2.14,-2.37,green_or_zero,True,True,price_turnover_rise,19.45,20.23,17.89,-1.55,-2.33,False,False,102.13,-1.13,below_near,1.28,-3.41,-2.71,neutral,1455.04,1.0,flat
2026-05-20,603032.SH,,strong,WATCH,WATCH,3.91,3.91,-5.62,6.29,E,4.0,4.0,3.0,5.0,3.4,B2,trend_start,falling,2,修复,falling,True,False,rising,0,背离,False,False,rising:0|falling:2,-10.57,42.22,9.81,above_hold,1.17,False,False,3.77,17.92,13.63,4.77,1.64,bull_stack,0.42,0.16,8,38,1.17,0.92,6.88,1.17,4.18,-0.27,-0.32,green_or_zero,True,True,price_turnover_rise,25.19,30.75,14.08,-11.11,-16.67,False,False,23.23,1.93,above,3.27,-0.01,2.99,positive,710.83,1.03,flat
